assess_date,exclude,doublerev,ResponseId,Init,Title,GenInfo,SurveyNotes,KremenNotes,KT_None,Response,KT_ESPs,Driver_Bio,flag_otherBio,OtherDriver_Bio,ESP_type,KT_Community_structure,KT_Environmental_factors,Driver_Env,flag_otherEnv,OtherDriver_Env,KT_Scale,MultiScale,TimeTrends,Driver_Anthro,flag_otherAnthro,OtherDriver_Anthro,flag_KTesp,flag_KTstructure,flag_KTenv,flag_KTscale,SourcePublication,PublicationYear,Abstract
2020-04-22,Keep,FALSE,R_1gnnpKABZZRCPMI,AK,Assessing mismatches in ecosystem services proficiency across the urban fabric of Porto (Portugal): The influence of structural and socioeconomic variables,,,Looked at any tree species in the plots with DBH greater than or equal to 2.54cm,1,"Tree DBH,Tree leaf biomass, Tree leaf area,Total tree leaf area",0,,FALSE,,"Multiple ESP species [e.g., multiple focal ESP species]",0,0,,FALSE,,0,No,Yes,Other,FALSE,socioeconomic wealth,TRUE,TRUE,FALSE,TRUE,ECOSYSTEM SERVICES,2017,"Knowledge regarding Ecosystem Services (ES) delivery and the socio-ecological factors that influence their proficiency is essential to allow cities to adopt policies that lead to resource-efficient planning and greater resilience. As one of the matrix elements of urban ecological structure, vegetation may play a major role in promoting ES proficiency through planting design. This research addresses the heterogeneity of ES delivered by the urban vegetation of Porto, a Portuguese city. A methodology is proposed to investigate associations between socioeconomic indicators and structural variables of the urban forest, and also which structural variables of the urban forest, if any, differ along a socioeconomic gradient. Our results reveal that before setting planning and management goals, it is crucial to understand local patterns of ES and their relationships with socioeconomic patterns, which can be affected by variables such as building age. This should be followed by the identification of structural variables of the urban forest that better explain the differences, in order to target these through planning and management goals. The conceptual framework adopted in this research can guide adaptation of our methodology to other cities, providing insights for planning and management suitable to site-specific conditions and directly usable by stakeholders."
2020-04-22,Keep,FALSE,R_2areXsS3KF89rBI,NBD,Assessing Resilience in Stressed Watersheds,,"resiliance is a metric based on: ecological variability, diversity, modularity, acknowledgement of slow variables, tight feedbacks, social capital, innovation, overlap in governance, and ecosystem services.",,1,resiliance,0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Land use change,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOLOGY AND SOCIETY,2014,"Although several frameworks for assessing the resilience of social-ecological systems (SESs) have been developed, some practitioners may not have sufficient time and information to conduct extensive resilience assessments. We have presented a simplified approach to resilience assessment that reviews the scientific, historical, and social literature to rate the resilience of an SES with respect to nine resilience properties: ecological variability, diversity, modularity, acknowledgement of slow variables, tight feedbacks, social capital, innovation, overlap in governance, and ecosystem services. We evaluated the effects of two large-scale projects, the construction of a major dam and the implementation of an ecosystem recovery program, on the resilience of the central Platte River SES (Nebraska, United States). We used this case study to identify the strengths and weaknesses of applying a simplified approach to resilience assessment. Although social resilience has increased steadily since the predam period for the central Platte River SES, ecological resilience was greatly reduced in the postdam period as compared to the predam and ecosystem recovery program time periods."
2020-04-22,Keep,FALSE,R_2YSxgZguzQF3xzT,NBD,Balancing water supply and old-growth forest conservation in the lowlands of south-central Chile through adaptive co-management,,,,1,"Tree composition,runoff coefficient (runoff/rainfall),opnion",0,,FALSE,,,0,0,Climate,FALSE,,0,No,Yes,"Land use change,Management Practices",FALSE,,FALSE,FALSE,TRUE,TRUE,LANDSCAPE ECOLOGY,2014,"Ecosystem management is a conservation strategy, but there is not a standard protocol for implementation. In theory, ecosystem management will utilize the best available science to sustain social-ecological systems in the landscape by maximizing multiple ecosystem services expected from the stake-holders' of those systems. Llancahue is a watershed (1,270 ha) that provides fresh water to the city of Valdivia (130,000 inhabitants) and protects[ 700 ha of old-growth forest within a severely disturbed landscape in the lowlands of south-central Chile. The native vegetation of this landscape is the threatened Valdivian Temperate Rainforests. Management of the watershed by the Universidad Austral de Chile needs to both provide timber and work to the neighboring campesinos (small poor rural land owners) who were illegally logging the forest and improve the conservation of the old-growth forests and the quantity and quality of water provided by the watershed. This paper demonstrates how adaptive management has utilized a multi-step process to improve management of the watershed. This process has included (1) understanding stakeholders' views towards the project, (2) developing an ecosystem management plan for the watershed that balanced multiple societal demands and ecosystem functions from the watershed, and (3) monitoring the Llancahue forest and streams to ensure activities provided desired results. This paper reports results after 4 years of implementation and provides perspectives on the ecosystem management approach."
2020-04-22,Keep,FALSE,R_2XgrJFKeKnMspj5,KCG,Balancing yield with resilience and conservation objectives in harvested predator-prey communities,Simulated data,,,1,fish yield,0,Service Provider (Q17),TRUE,Predator of prey (yield item),,0,0,,FALSE,,0,No,Yes,"Population growth,Management Practices,Exploitation (hunting, fishing)",FALSE,,TRUE,FALSE,FALSE,TRUE,OIKOS,2017,"The global overexploitation of fish stocks is endangering many marine food webs. Scientists and managers now call for an ecosystem-based fisheries management, able to take into account the complexity of marine ecosystems and the multiple ecosystem services they provide. By contrast, many fishery management plans only focus on maximizing the productivity of harvested stocks. Such practices are suggested to affect other ecosystem services, altering the integrity and resilience of natural communities. Here we show that while yield-maximizing policies can allow for coexistence and resilience in predator-prey communities, they are not optimal in a multi-objective context. We find that although total prey and predator maximum yields are higher with a prey-oriented harvest, focusing on the predator improves species coexistence. Also, moderate harvesting of the predator can enhance resilience. Furthermore, increasing maximum yields by changing catchabilities improves resilience in predator-oriented systems, but reduces it in prey-oriented systems. In a multi-objective context, optimal harvesting strategies involve a general tradeoff between yield and resilience. Resilience-maximizing strategies are however compatible with quite high yields, and should often be favored. Our results further suggest that balancing harvest between trophic levels is often best at maintaining simultaneously species coexistence, resilience and yield."
2020-04-22,Maybe,FALSE,R_12LTy7jbBE8ZpVJ,CW,"BIMBY's first steps: a pilot study on the contribution of residential front-yards in Phoenix and Maastricht to biodiversity, ecosystem services and urban sustainability",Observational data collected through field notes and taking photos in front-yard visits,"I'm not totally sure this paper should count towards our tallies for figure. X variables explaining ES provisioning are basically garden-design type and location (not an actual ESP or process). Table also report summary stats (e.g. % observed), not effect of type or location on the y-var. Study does quantify a variety of ES's though based on these two x variables and intro is clear in its intention about wanting to study factors that contribute to ES provisioning sensu Costanza and the MEA. It's also difficult to assess what ""Total Diversity"" encapsulates (is not ecological diversity) because it's a composite index from a Biodiversity in my backyard (BIMBY) framework, and methods doesn't state which metrics go into that index.",,1,"Plant diversity,Vertical diversity,Soil coverage,""Total Diversity"" (not ecological diversity),Disturbance (artificial light, lawn furniture, cars or bicycles parked in front yard),Garden-design",0,,FALSE,,,0,0,,FALSE,,0,No,No,Other,FALSE,"Location (neighborhood-level [8 neighborhoods], and city-level [city 1, city 2])",FALSE,FALSE,FALSE,TRUE,URBAN ECOSYSTEMS,2016,"Large parts of urban space around the world exist of small-scale plots such as domestic gardens. These small-scale urban spaces carry potential for enhancing biodiversity, sustainability and ecosystem services in and beyond cities. However, domestic gardening and residential garden designs are often guided by aesthetics and ease more than by the aim to create habitat and biological diversity. Yard-management decisions impact socio-ecological systems in various ways, for example through irrigation patterns, fertilization or the use of pesticides or through the choice for exotic species that may become invasive over time. Yard-management decisions can also positively influence the presence of pollinators, improve soil quality or even foster small scale 'Wildlife Habitats' that can function as ecological stepping stones to the wider environment. In this paper a pilot assessment is presented of the contribution of residential front-yards in Phoenix (Arizona) and Maastricht (The Netherlands) to biodiversity, ecosystem services and sustainability by applying the BIMBY (Biodiversity in My (Back) Yard) framework."
2020-04-22,Keep,FALSE,R_3qaJH0Ny7mg0fC9,LD,Biodiversity and ecological long-term plots in Southern Patagonia to support sustainable land management: The case of PEBANPA network,"In 2002, the PEBANPA (Parcelas de Ecología y Biodiversidad de Ambientes Naturales en Patagonia Austral) Network was estab- lished to monitor these ecosystems and to produce scientific research focused on ecosystem function and ES (e.g. soil carbon stocks, nutrients, forestry), as well as on trends in biodiversity and the interactions between natural environments and land-use activities throughout southern Patagonia, Argentina. Long-term monitoring assesses bio-indicators, which therefore reveal the cur- rent state of the environment, particular stresses in ecosystems and early warnings of environmental changes ahead.",considering grazing to produce services and this monitoring looks at its impact on functioning? Not sure if that makes sense,see table 1 Mean values of vegetation and environmental variables (± SD) impacted by contrasting long-term grazing intensity levels in dry Magellanic grass steppe.,1,"soil carbon,soil water infiltration, Soil water retention,soil erosion,forest yield",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Yes,"Management Practices,Other,Management Practices",FALSE,"silviculture practices (as the type of management), grazing ",FALSE,FALSE,FALSE,TRUE,JOURNAL FOR NATURE CONSERVATION,2016,"Historically, interactions and trends between biodiversity, ecosystem function (EF) and land use practices in southern Patagonia (Argentina) have been largely undocumented and poorly understood. Since 2002, 1214 permanent and semi-permanent plots within the PEBANPA Network have enabled researchers to monitor and assess functions and trends among vegetation parameters, biodiversity, forest dynamics, soil physicochemical characteristics, and land use management. The objectives of this manuscript are to communicate the role and rationale of the PEBANPA Network, summarize examples of the main results found within the network and provide guidance to decision makers with respect to advancing sustainable land management in southern Patagonia. As examples, rangeland health indices, seedling and sapling regeneration under different timber managed forests, litterfall and seeds production under silvopastoral use, and soil carbon content impacted by livestock grazing have all been assessed. Vegetation and environmental variables including soil respiration, soil water infiltration, soil water retention capacity, soil erosion, and litter cover were measured under different grazing intensities. Livestock and forestry production have caused changes in the original floristic patterns, with several areas experiencing desertification. Heavy stocking rates have caused the greatest impacts on grassland soil carbon (C) loss as a consequence of soil erosion. We were able to conclude that low medium grazing intensities yield the most positive impacts for biodiversity and soil physicochemical characteristics. Studies regarding levels of seedling and sapling regeneration post-harvest of timber further supported the importance of long-term monitoring due to the strongest evidence of interactions occurring 20 to 30 years after harvest. Distribution patterns of vascular plants and epigaeic coleopterons diversity revealed statistically significant differences among geographical zones and dominant vegetation types. The PEBANPA Network helps southern Patagonia address the challenges of unsustainable land management and climate change through monitoring ecosystem function and services. Long-term monitoring of biodiversity and ecosystem function help decision makers better understand the impacts of land use practices, develop well-informed policies and secure present and future human well-being. (C) 2016 Elsevier GmbH. All rights reserved."
2020-04-22,Keep,FALSE,R_bOWOoggowV387XX,TM,Can carbon credits fund riparian forest restoration?,,,,1,Carbon storage,0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Land use change,TRUE,Time since restoration,FALSE,FALSE,FALSE,TRUE,RESTORATION ECOLOGY,2015,"Ecological restoration is increasingly called on to provide ecosystem services (ES) valuable to humans, as well as to benefit biodiversity and improve wildlife habitat. Where mechanisms to pay for ES exist, they may serve as incentives to embark on habitat restoration projects. We evaluated the potential of newly established carbon markets in the United States to incentivize afforestation along riparian corridors, by comparing the income earnable by carbon offset credits with the costs of planting, maintaining, and registering such a restoration project in California. We used a 20-year chronosequence of riparian forest sites along the Sacramento River as our model project. We found that carbon credits can repay more than 100% of costs after two decades of regrowth, if sufficient effort is put into sampling intensity in the first post-restoration decade. However, carbon credits alone are unlikely to entice landowners currently engaged in agricultural activities to switch from farming crops to farming habitat."
2020-04-22,Keep,FALSE,R_2RRrEwHEFBCmmju,KCG,Carbon stocks and dynamics at different successional stages in an Afromontane tropical forest,Transect of plots ranging in disturbance values,,,1,"carbon stock, stem relative growth rate, NPP,",0,,FALSE,,,0,0,Climate,FALSE,,0,No,Space for time,Land use change,FALSE,,FALSE,FALSE,TRUE,TRUE,BIOGEOSCIENCES,2017,"As a result of different types of disturbance, forests are a mixture of stands at different stages of ecological succession. Successional stage is likely to influence forest productivity and carbon storage, linking the degree of forest disturbance to the global carbon cycle and climate. Although tropical montane forests are an important part of tropical forest ecosystems (ca. 8 %, elevation > 1000m a.s.l.), there are still significant knowledge gaps regarding the carbon dynamics and stocks of these forests, and how these differ between early (ES) and late successional (LS) stages. This study examines the carbon (C) stock, relative growth rate (RGR) and net primary production (NPP) of ES and LS forest stands in an Afromontane tropical rainforest using data from inventories of quantitatively important ecosystem compartments in fifteen 0.5 ha plots in Nyungwe National Park in Rwanda. The total C stock was 35% larger in LS compared to ES plots due to significantly larger above-ground biomass (AGB; 185 and 76MgC ha(-1) in LS and ES plots), while the soil and root C stock (down to 45 cm depth in the mineral soil) did not significantly differ between the two successional stages (178 and 204MgC ha(-1) in LS and ES plots). The main reasons for the difference in AGB were that ES trees had significantly lower stature and wood density compared to LS trees. However, ES and LS stands had similar total NPP (canopy, wood and roots of all plots similar to 9.4MgC ha(-1)) due to counterbalancing effects of differences in AGB (higher in LS stands) and RGR (higher in ES stands). The AGB in the LS plots was considerably higher than the average value reported for old-growth tropical montane forest of south-east Asia and Central and South America at similar elevations and temperatures, and of the same magnitude as in tropical lowland forest of these regions. The results of this study highlight the importance of accounting for disturbance regimes and differences in wood density and allometry of tree species dominating at different successional stages in an attempt to quantify the C stock and sink strength of tropical montane forests and how they may differ among continents."
2020-04-22,Maybe,FALSE,R_7P3SpB4PEitCRrP,IS,China's progress towards sustainable land degradation control: Insights from the northwest arid regions,The paper only really modeled wind erosion and vegetation cover and didn't explicitly call these ecosystem functions or services,this paper didn't explicitly talk about ecosystem functions or ecosystem services in general nor in terms of their measured variables so that is why I left the q12 'paper reported response variables as...' blank; it did stay in since it didn't quite fall into the initial exclusion questions in this qualtrics survey,,1,"wind erosion, vegetation cover, NDVI,",0,,FALSE,,,0,0,Climate,FALSE,,0,No,Yes,,FALSE,,FALSE,FALSE,TRUE,TRUE,ECOLOGICAL ENGINEERING,2019,"Soil erosion is a widespread environmental problem, which threatens the environmental sustainability. The northwest arid region (NAR) in China is known as one of the most severe soil loss in the world that suffering from wind erosion. Based on the Revised Wind Erosion Equation (RWEQ), the spatio-temporal change of wind erosion was identified, and the underlying drivers and influencing factors of soil erosion process were investigated. In addition, the implications of constraint effects in soil erosion control were discussed. The results showed that the wind erosion from 1990 to 2013 was substantially lessened, and the government-aided desertification prevention and control programs, as well as increasing precipitation and decreasing wind speed might have contributed to these trends. The constraint line analyses indicated that the vegetation cover had nonlinear and threshold effects on soil erosion through constraining the water condition (precipitation). Specifically, when the precipitation is below the threshold (approximately 50-100 mm yr(-1) in the NAR), the precipitation (water condition) is not sufficient to maintain a good vegetation cover (about 20-40%), therefore the vegetation cannot efficiently prevent wind erosion. However, once the precipitation exceeds this threshold, the vegetation's sand retention function will enhance and thereby reducing soil loss substantially. Vegetation cover has a lower and an upper threshold for controlling wind erosion. A plant cover lower than 10% does little to reduce wind velocity at the soil surface. The effect of vegetation on reducing wind erosion basically reaches the maximum when plant cover is 40% or above. The constraint effects of precipitation on vegetation cover in the arid region should be considered to improve the efficiency of afforestation and reforestation efforts aiming at mitigating and preventing soil loss."
2020-04-22,Maybe,FALSE,R_22WbXqkXbhN02fD,AK,"Citizens' voice: A case study about perceived ecosystem services by urban park users in Rotterdam, the Netherlands",,"This paper didn't really have ""response variables"". Instead they looked at people's perceptions of services in urban parks, so everything was qualitative/descriptive. Wasn't sure how to express this in the big table!",,1,"Relaxation,Love of nature,Recreation, social setting",0,,FALSE,,,0,0,,FALSE,,0,No,No,,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOSYSTEM SERVICES,2015,"To create a city in which green space is designed to address not only ecological priorities but also user perception, it is essential for planners and policy makers to explore the experiences of urban green space users. This study developed a method to a guide the translation of the concept of ecosystem services to citizens. Through a three-step process urban ecosystem services were re-categorized into a subset of directly perceivable services, fine-grained and formed into understandable statements. These statements were presented to urban park users in Rotterdam using Q methodology. Three main user profiles emerged around 'love of nature', 'recreation and connection' and 'social setting and relaxation'. Overall the most valued ecosystem subservice was aesthetic appreciation. Other ecosystem subservices that scored highly were recreation, air qualify control and social setting. Awareness of types of users in terms of park perception could aid urban planners in designing user-focused urban green spaces. (C) 2014 Elsevier B.V. All rights reserved."
2020-04-22,Maybe,FALSE,R_e3XYR7oFs2me0SJ,LB,Community-driven skyrise greenery in a dense tropical city provides biodiversity and ecosystem service benefits,,I really don't know if this paper should be included,"I had a hard time here. It's plants that are providing the service, but they aren't a predictor of the number of pots",1,number of pots,0,,FALSE,,,0,0,,FALSE,,0,No,No,Other,FALSE,"area of a corridor of an apartment,  corridor geometry",FALSE,FALSE,FALSE,TRUE,LANDSCAPE AND URBAN PLANNING,2018,"Community-driven vertical greenery provides a previously under-appreciated resource that could be an important component of tropical urban ecology. While the corridors of buildings have been designed to facilitate the circulation of residents between spaces, this study shows that such corridors incidentally served as an informal space for community-driven vertical greenery. Across 1.86 ha of surveyed corridors, a total of 265 plant species and cultivars were present, with an average richness of 124 species per hectare. This is beneficial to urban ecology through its high species diversity, occurrence of endangered and vulnerable native species. Based on a classification of specific plant attributes referenced from literature, provision of food and medicinal resources (77.5%), and aesthetic benefits (72.3%) were the key ecosystem services provided by the species present. Community-driven vertical greenery could function as refugia for native species of conservation interest through providing an additional buffer against further losses in the wild. It also provides immediate opportunities for interactions between humans and nature. This study finds that corridors with larger areas and simpler geometries typically hold a higher abundance of plant pots. Future efforts to increase the abundance and diversity of vertical greenery, and its concomitant increase in the provision of ecosystem services, could be driven by local communities, rather than be formally planned by landscape architects, engineers and urban planners."
2020-04-22,Keep,FALSE,R_3KCsKZPnK4qWsSN,TK,Defining core areas of ecological infrastructure to secure rural livelihoods in South Africa,,,,1,,0,,FALSE,,,0,0,,FALSE,,0,No,No,,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOSYSTEM SERVICES,2017,"Indigenous communities in South Africa are severely affected by land degradation and global climate change, which lead to decline in the provision of multiple ecosystem services (ES) important for rural livelihoods. Spatial planning towards functional ecological infrastructure (EI) for sustainable rural livelihoods requires evidence-based knowledge about what land covers are of most importance, why, and where they are located. This study identifies potential core areas of EI that deliver ES necessary for livelihoods of rural communities, as well as those land covers that provide disservices using the Tsitsa catchment in Eastern Cape, South Africa as a case study. Face-to-face structured interviews (n=308) were conducted to define rural and urban people's desired ES in the catchment's 23 land covers and the most unwanted land covers. Both urban and rural respondents from indigenous communities view rivers, grasslands and forest plantations as the most wanted land covers that provide multiple ES important for their livelihoods. The most unwanted are dongas, grasslands in poor condition, and barren rocks. We discuss the need for landscape restoration in order to sustain the provision of ES important for livelihoods of rural communities and develop strategies for EI management in communal lands."
2020-04-22,Keep,FALSE,R_3HnNbYsVkbdaoFU,GV,Defining functional groups using dietary data: Quantitative comparison suggests functional classification for seed-dispersing waterfowl,"Observed seagrass acreage coverage, used it to estimate N and C storage","Did not measure C and N storage directly, only estimated using seagrass coverage.",Measured seagrass acreage and modeled C and N storage based on coverage.,1,"N storage,C storage",0,Service Provider (Q17),FALSE,,"Single species  [e.g. ESPs, single species]",0,0,,FALSE,,0,No,Yes,Management Practices,FALSE,,TRUE,FALSE,FALSE,TRUE,BASIC AND APPLIED ECOLOGY,2016,"Recent years have seen considerable advances in ecological understanding of the functional role(s) of biodiversity and the connections between biodiversity, ecosystem function and ecosystem service provision Functional approaches have become important tools for simplifying biodiversity-ecosystem function relationships, but they also have some obvious weaknesses, In particular, since analyses that use functional groups treat members of a group as ecologically interchangeable, functional groups must be defined at a level that simplifies ecological complexity yet retains key ecological distinctions between groups of species. We developed a data-driven approach to functional group definition and applied it to a case study of 16 species of seed -dispersing Afrotropical waterfowl for which we created seed dispersal functional groups using both a priori categories, as typically done in previous studies, and a hierarchical clustering approach. Relevant functional differences and similarities occur among the waterfowl, particularly in the types of plant family dispersed. We found evidence for at least five functional groups of seed disperser. The different groupings have important implications for both wetland and terrestrial plant dispersal. Our analysis suggests that even for a relatively data-scarce study system, using a data-driven approach to generate functional groups offers a feasible and ecologically rigorous approach and is a useful alternative to simple a priori classification schemes. Our approach is capable of capturing variation across several functional traits and suggests that existing datasets may be useful in exploring variation in biodiversity ecosystem function relationships. Since functional classification schemes may affect our conclusions about biodiversity, ecosystem function and ecosystem service provision, considerable care should be given to ensuring that functional groups are not defined in such a way as to mask important ecological differences among supposedly similar species."
2020-04-22,Keep,FALSE,R_WDMsvRHrmN0LGP7,GV,Ecological erosion of an Afrotropical forest and potential consequences for tree recruitment and forest biomass,,"This study measured many things, but the only one that was clearly related to services was seed dispersal distance. They then loosely tied exploitation into carbon storage via forest structure change but didn't really measure the proper links to include that here.",,1,seed dispersal distance,0,,FALSE,,,0,0,,FALSE,,0,No,No,"Exploitation (hunting, fishing)",FALSE,,FALSE,FALSE,FALSE,TRUE,BIOLOGICAL CONSERVATION,2013,"Unprecedented rates of logging and hunting threaten to transform the remaining primary tropical forest into a degraded mosaic, emptied of wildlife. Defaunation is expected to interrupt plant-animal interactions with cascading effects for forest structure, composition, and ecosystem services. In a Central African forest first logged 35 years ago, we evaluated this process of ecological erosion in 30 study sites distributed across forest disturbed by logging and hunting, logging alone, and neither logging nor hunting. Both logging and hunting tended to reduce abundances of large mammals, together shifting the relative abundance of the animal community towards squirrels and small birds. Through a series of experiments, we evaluated the effects of logging and hunting on seed dispersal, seed predation and herbivory. We demonstrate. that complete defaunation is not necessary to significantly alter the strength of plant-animal interactions. Hunting reduced the mean dispersal distances of nine mammal-dispersed tree species by 22%. Rates of seed predation were similar among forest types, but hunted forest had significantly lower rates of herbivory that we attribute to the lower abundance of meso-herbivores. Hunted forest also had significantly lower above-ground biomass (301 Mg ha(-1)) than the logged only (358 Mg ha(-1)) and undisturbed (455 Mg ha(-1)) forest types, but similar numbers of tree species and individuals. Lower biomass in hunted forest is likely attributable to significantly lower wood densities at small tree size classes (<40 cm). We hypothesize that over time the human-mediated modification of plant-animal interactions can alter the composition of the forest to have a higher proportion of fast-growing, low wood density tree species, diminishing the long-term potential for carbon storage. (C) 2013 Elsevier Ltd. All rights reserved."
2020-04-22,Keep,TRUE,R_2SHXlFRl1HFN1e0,JL,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,,"The authors state that soil moisture retention and soil temperature both reflect the ability to support gardening and ornamental plants in urban environments, so I listed these as cultural services. Soil C and CO2 flux are clearly linked to carbon regulation. I put all of the other response metrics into soil formation since I didn't see any indication to put them elsewhere.  Direction of relationships were left blank as the driver was categorical (effects were significant, but not directional in nature).","I debated whether earthworms could be considered an ESP, but the focus here is on how urban land cover effects earthworms, not on how earth worms provide key ES's... I suppose I see earthworms as one of many proxies for soil EF/ES rather than an ESP here.",1,"total soil C, CO2 flux,soil pH, soil bulk density, soil organic matter,  soil microbial biomass carbon, soil water stable aggregates, earthworm abundance, % litter mass remaining,gravimetric soil water, soil temprature",0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Land use change,TRUE,Land use change=Urban land cover type (mulch/lawn/gravel/undeveloped field reference),FALSE,FALSE,FALSE,TRUE,ECOSYSTEMS,2008,"Understanding of ecological differences among urban land covers can guide the sustainable management of urbanized landscapes for conservation of ecosystem services. The objective of our study was to compare ecosystem properties at the aboveground-belowground interface of three land-cover types commonly found in residential landscapes: lawns, bark mulch, and gravel mulch. Using unmowed vegetation as a reference land cover, we measured surface soil variables (to 5 cm depth), CO2 fluxes, and ground temperatures in experimental field plots within 3 years after their creation. Each land cover had a distinctive set of ecosystem properties. Mulched plots had significantly warmer soil and surface temperatures, wetter soils and faster surface litter decomposition than vegetated plots. Variables associated with soil C and earthworm numbers were consistently lowest in gravel-covered soils, whereas bark mulch plots had highest earthworm abundances, lowest soil bulk density, and temporally variable soil organic matter dynamics. Compared to unmowed plots, lawns had higher soil carbon, CO2 fluxes, and temperatures but lower earthworm abundances especially during 2005 drought conditions. We conclude that ecosystem properties of the land covers were influenced by the composition, density, and arrangement of materials comprising their aboveground habitat structures. We discuss our results within an ecosystem services framework and suggest that interpretations of our findings depend on in situ urban environmental contexts and landscape management objectives. Future studies of urban land covers, their ecosystem properties and associated ecosystem services are needed to help provide a scientific basis for sustainable urban landscape management."
2020-04-22,Keep,TRUE,R_2usOSIFtbGN3zNf,TK,Ecosystem Properties of Urban Land Covers at the Aboveground-Belowground Interface,,,,1,"soil carbon, carbon fluxes,earthworm density, decomposition rate",0,,FALSE,,,0,0,,FALSE,,0,No,Yes,Management Practices,FALSE,,FALSE,FALSE,FALSE,TRUE,ECOSYSTEMS,2008,"Understanding of ecological differences among urban land covers can guide the sustainable management of urbanized landscapes for conservation of ecosystem services. The objective of our study was to compare ecosystem properties at the aboveground-belowground interface of three land-cover types commonly found in residential landscapes: lawns, bark mulch, and gravel mulch. Using unmowed vegetation as a reference land cover, we measured surface soil variables (to 5 cm depth), CO2 fluxes, and ground temperatures in experimental field plots within 3 years after their creation. Each land cover had a distinctive set of ecosystem properties. Mulched plots had significantly warmer soil and surface temperatures, wetter soils and faster surface litter decomposition than vegetated plots. Variables associated with soil C and earthworm numbers were consistently lowest in gravel-covered soils, whereas bark mulch plots had highest earthworm abundances, lowest soil bulk density, and temporally variable soil organic matter dynamics. Compared to unmowed plots, lawns had higher soil carbon, CO2 fluxes, and temperatures but lower earthworm abundances especially during 2005 drought conditions. We conclude that ecosystem properties of the land covers were influenced by the composition, density, and arrangement of materials comprising their aboveground habitat structures. We discuss our results within an ecosystem services framework and suggest that interpretations of our findings depend on in situ urban environmental contexts and landscape management objectives. Future studies of urban land covers, their ecosystem properties and associated ecosystem services are needed to help provide a scientific basis for sustainable urban landscape management."
2020-04-22,Keep,FALSE,R_31tTNKf5fCd7D5Y,CK,Ecosystem services are lost when facilitation between two ecosystem engineers is compromised by oil,,,,1,"Oyster habitat,Oyster size",0,,FALSE,,,0,0,,FALSE,,0,No,No,"Exploitation (hunting, fishing)",TRUE,Note: human exploitation driver is oil exploitation,FALSE,FALSE,FALSE,TRUE,MARINE ECOLOGY PROGRESS SERIES,2017,"Nearshore marine ecosystems are among the most productive areas in the world. Unfortunately, these areas also receive pollutants released into oceanic and riverine waters. Six years following the Deepwater Horizon oil spill, the largest in US history, the complexity of ecological injuries in this system is just now being elucidated. Here, we describe a novel pathway of injury from oil spills by documenting how the loss of oysters near marsh edge as a direct result of shoreline oiling and clean-up activities can double rates of coastal erosion. As part of the natural resource damage assessment, we examined the impact of shoreline oiling on eastern oysters Crassostrea virginica near the marsh edge at 187 sites in Louisiana and Mississippi Sound in 2013. For marshes that experienced heavy oiling, oyster habitat was 77% less abundant than in areas where no oil was observed. Areas near marshes characterized by more moderate levels of oiling had 33% less oyster habitat than areas where no oil was observed. Similarly, the number of sites without any oyster habitat was higher in heavily and persistently oiled areas compared to areas where no oil was observed (56 vs. 24%). The consequences of this loss are substantial and include loss of essential fish habitat, reduced nutrient cycling, and decreased erosion buffering. For a subset of the sites where erosion rate was also measured between 2010 and 2013 (n = 79), shoreline loss was more than twice as high (2.1 vs. 0.9 m yr(-1)) in areas lacking oyster cover. Our findings provide evidence that loss of nearshore oyster habitat can disrupt the strong facilitation between oysters and marsh vegetation."
2020-04-22,Maybe,FALSE,R_26hhXZOzq4brDdp,AK,Effects of land-use change on wetland ecosystem services: A case study in the Donana marshes (SW Spain),land cover changes over ~90 year period + social perceptions,"Didn't actually MEASURE services, but had expert panel weigh in on whether ES were improving or not based on land use change.",,1,"habitat,pollination,soil fertility,flood buffering,aquaculture and salt production,livestock and agriculture,medicinal plants,aesthetic value",0,,FALSE,,Only land cover or habitat type as proxy,0,0,,FALSE,,0,No,Yes,Land use change,FALSE,,FALSE,FALSE,FALSE,TRUE,LANDSCAPE AND URBAN PLANNING,2014,"Land-use change is a major driver behind the loss of ecosystem services. We assessed changes in ecosystem services from land-use conversions during the period 1918-2006 in the Donana marshland and estuary in southwestern Spain, one of the largest European wetlands. We contrasted those results with social perceptions of ecosystem services trends using two techniques (expert judgment by a multidisciplinary scientific panel and semi-structured interviews of locals and visitors). The results show that by 2006, (1)70.5% of the natural or semi-natural land covers had been converted to intensive agriculture and other mono-functional uses, hampering the performance of regulating services and (2) 31% of the wetland area had been strictly protected, affecting cultural and provisioning services. Our results show that land-use changes have led to a polarized territorial matrix exhibiting fundamental trade-offs in ecosystem service supply, where provisioning services produced for exportation and sale in the market, such as cash crops and fiber, have been enhanced at the expense of regulating services, such as hydrological regulation, flood buffering, and habitats for species and specific cultural and provisioning services used traditionally by the locals. (C) 2013 Elsevier BM. All rights reserved."
